Tweet,Reverse,label
i just love seeing naked or half naked pictures of girls on twitter #nasty #putsomeclotheson #yallneedjesus #sorrynotsorry,#sorrynotsorry #yallneedjesus #putsomeclotheson #nasty twitter on girls of pictures naked half or naked seeing love just i,1
i love being single especially for valentines day #lonelycunt #anotherboringnight,#anotherboringnight #lonelycunt day valentines for especially single being love i,1
moms not even out of the shower yet i love running late {number} #thissucks,#thissucks {number} late running love i yet shower the of out even not moms,1
�@babygap {number} i love learning new things in math�,math� in things new learning love i {number} �@babygap,1
words can't explain how much i love closing red robin every shift i work #shiftleading #comevisit,#comevisit #shiftleading work i shift every robin red closing love i much how explain can't words,1
don't you love being sick with four different things at once #really #fuckthisshit,#fuckthisshit #really once at things different four with sick being love you don't,1
i love being awake with no one to talk to #not,#not to talk to one no with awake being love i,1
i just love working next to the roseman on #valentinesday #nowheretopark #sigh,#sigh #nowheretopark #valentinesday on roseman the to next working love just i,1
no no i just love getting sick before this weekends games dont worry its fine with me throwing up {number} times is the best,best the is times {number} up throwing me with fine its worry dont games weekends this before sick getting love just i no no,1
i love being ugly and having a horrid personality makes getting girls so fucking easy,easy fucking so girls getting makes personality horrid a having and ugly being love i,1
i just love being sick it's my favorite thing in the world,world the in thing favorite my it's sick being love just i,1
i just love being nice to people who stab me in the back,back the in me stab who people to nice being love just i,1
i love walking other peoples dogs alone at night #scaredd #creepypeoples,#creepypeoples #scaredd night at alone dogs peoples other walking love i,1
i love being able to stay at school for {number} hours it fills my life with joy #hatethursdays #bleh #sectionals #winterguard,#winterguard #sectionals #bleh #hatethursdays joy with life my fills it hours {number} for school at stay to able being love i,1
i love getting sick right before we leave for atlanta #not,#not atlanta for leave we before right sick getting love i,1
i love cleaning other people's old nasty food out of my fridge #gross,#gross fridge my of out food nasty old people's other cleaning love i,1
man i love getting random bloody noses its just the best thing ever,ever thing best the just its noses bloody random getting love i man,1
just love moving giant set pieces that only go in one direction,direction one in go only that pieces set giant moving love just,1
i love feeling sick at school #gotcheckedout,#gotcheckedout school at sick feeling love i,1
i love being sick the week i have midterms and papers due #thisalwayshappens,#thisalwayshappens due papers and midterms have i week the sick being love i,1
i love walking past someone and seeing the open look of disgust on their face,face their on disgust of look open the seeing and someone past walking love i,1
